Frequency,Query Word,Option A,Option B,Option C,Option D
'Not occuring', 'AKyAyakaH', 'saMdeSaharaH', 'ASaMsitA', 'pravaktA', 'gulPaH'
'Not occuring', 'suKAsanam', 'srastaraH', 'srastaram', 'talpam', 'mandAravaH'
'Not occuring', 'vyaktatA', 'spazwatA', 'prakASatA', 'prAkawyam', 'upayukta'
'Rarely Occuring', 'prAsaMgikatA', 'prastAvOcityam', 'upapannatA', 'prAstAvikatvam', 'saNGawanam'
'Frequently Occuring', 'vEBavam', 'tejaH', 'viBUtiH', 'pratApaH', 'mArgaH'
'Rarely Occuring', 'kroqaH', 'pakzaH', 'pArSvaH', 'pArSvam', 'sTapatiH'
'Rarely Occuring', 'sajIvaH', 'jIvaH', 'jIvitaH', 'jIvakaH', 'go'
'Rarely Occuring', 'utkroSaH', 'AkroSaH', 'tumulam', 'kolAhalaH', 'jan'
'Frequently Occuring', 'pAtaya', 'avapAtaya', 'avakzepaya', 'nipAtaya', 'kzIRatA'
'Frequently Occuring', 'BramaRam', 'cakragatiH', 'pariBramaRam', 'caNkramaRam', 'Sliz'
'Not occuring', 'BagAlam', 'kapAlaH', 'kapAlam', 'karparaH', 'SoBanaleKanakalA'
'Not occuring', 'jatukAlatA', 'jatukA', 'jatukArI', 'jananI', 'nAvAjaH'
'Rarely Occuring', 'kuwajaH', 'SakraH', 'vatsakaH', 'girimallikA', 'asa'
'Rarely Occuring', 'indrayavam', 'kaliNgam', 'Badrayavam', 'SakrabIjam', 'anu'
'Frequently Occuring', 'kadambaH', 'nIpaH', 'priyakaH', 'haripriyaH', 'pratibanDita'
'Rarely Occuring', 'BUgolaH', 'BUmaRqalam', 'BUbimbam', 'BUgolakaH', 'mArgaH'
'Rarely Occuring', 'tAmrapuzpI', 'tIvrajvAlA', 'DAtakI', 'DAtupuzpI', 'dAhaH'
'Not occuring', 'muh', 'vimuh', 'viBraMS', 'vical', 'ajYa'
'Not occuring', 'pramadaya', 'madaya', 'unmadaya', 'mand', 'avAkpuzpI'
'Frequently Occuring', 'yugalam', 'yugmam', 'dvayam', 'dvandvam', 'hutaBukpriyA'
'Rarely Occuring', 'alakam', 'Alam', 'tAlakam', 'tAlam', 'hfdi'
'Not occuring', 'yaMtragatiSAstram', 'yaMtravidyA', 'yaMtraSAstram', 'SilpaSAstram', 'varaya'
'Frequently Occuring', 'yojyaH', 'yojyA', 'yojyam', 'yojanIyaH', 'haritariRi'
'Frequently Occuring', 'yojitaH', 'niyojitaH', 'yojitA', 'niyojitA', 'smarasUryaH'
'Not occuring', 'yOvanalakzaRam', 'tAruRyacihnam', 'lAvaRyam', 'stanaH', 'mftyuleKaH'
'Not occuring', 'Alamb', 'aByAraB', 'upayam', 'upADA', 'klItakam'
'Not occuring', 'saMdigDa', 'saMdehin', 'saMSayApanna', 'saMSayin', 'vyaMsaya'
'Not occuring', 'sadAcArin', 'vinIta', 'SizwAcArin', 'sAcAra', 'gaYjA'
'Rarely Occuring', 'AkrAmakaH', 'aBiyAtin', 'aBiGAtin', 'aBiDAvakaH', 'adat'
'Rarely Occuring', 'guRita', 'Ahata', 'aBihata', 'viniGna', 'kozRa'
'Rarely Occuring', 'saMhitapuzpikA', 'kAravI', 'maDurA', 'maDurikA', 'kzudra'
'Not occuring', 'kIkasAsTi', 'pfzWavaMSagranTiH', 'pfzWavaMSasanDiH', 'pfzWavaMSosTiH', 'KaRqanam'
'Not occuring', '"sTapatiH', 'SilpI', 'vAstuvit', 'vAstuvid', 'anicCA'
'Not occuring', 'gaqupfzWaH', 'kubja', 'gaqulaH', 'kubjakaH', 'gavezita'
'Frequently Occuring', 'dUtaH', 'saMdeSaharaH', 'sandeSaharaH', 'vArtAyanaH', 'viprakfzwa'
'Rarely Occuring', 'kandaraH', 'kandarA', 'kandaram', 'prapAtaH', 'kzipaRI'
'Rarely Occuring', 'cakramardaH', 'eqagajaH', 'aqagajaH', 'gajAKyaH', 'jIvaH'
'Frequently Occuring', 'SaniH', 'SanESvaraH', 'CAyAtmajaH', 'sOriH', 'KyApanapatram'
'Rarely Occuring', 'tindukaH', 'atimuktakaH', 'AluH', 'Aluka', 'anuvft'
'Not occuring', 'tindukIya', 'varRaH', 'atimuktaka', 'varRaH', 'pUjya'
'Not occuring', 'guRAguRajYaH', 'guRajYaH', 'guRagrAhI', 'guRadozaparIkzakaH', 'vaDaH'
'Not occuring', 'sPuraRagItam', 'vIragAnam', 'samarodgITaH', 'gATAnI', 'kuRapaH'
'Frequently Occuring', 'DA', 'nyas', 'vinyas', 'sTApaya', 'priyakaH'
'Rarely Occuring', 'sajIvatA', 'jIvitaM', 'jIvitAvasTA', 'praPullatA', 'samudyata'
'Frequently Occuring', 'avasTA', 'parisTitiH', 'padavI', 'daSA', 'nivartaya'
'Rarely Occuring', 'dErGyam', 'AyatiH', 'AnAhaH', 'AyattiH', 'sarvatovftta'
'Frequently Occuring', 'jAlam', 'pASaH', 'jAlamAlA', 'sUtrajAlam', 'pramI'
'Rarely Occuring', 'SalAkA', 'tUlikA', 'IzikA', 'tuliH', 'svakIyam'
'Rarely Occuring', 'javanikA', 'yavanikA', 'pratisIrA', 'CAyA', 'utkram'
'Rarely Occuring', 'udGAwita', 'udGawwita', 'ujjfmBita', 'utkalita', 'viSasanam'
'Rarely Occuring', 'prahartA', 'ftiH', 'aBisartf', 'aBiGAtin', 'aBigF'
'Not occuring', 'utkfzwapade', 'niyuj', 'SrezWapade', 'niyuj', 'paryAvft'
'Frequently Occuring', 'pratItiH', 'budDiH', 'samyagdfzwiH', 'prajYA', 'Karvawam'
'Rarely Occuring', 'utseDaH', 'UrDvamAnam', 'samutkzepaRam', 'ArohaH', 'vineyaH'
'Frequently Occuring', 'cayanam', 'varaRam', 'varaH', 'saMvaraH', 'sanAtanakAlaH'
'Not occuring', 'hastaliKitam', 'pustakam', 'kAcanakI', 'pustam', 'darduraH'
'Not occuring', 'BrAjasvat', 'BrAjasvin', 'ujjvalita', 'utpraBa', 'AyatiH'
'Frequently Occuring', 'kaTAvastu', 'vasturacanAvinyAsaH', 'kaTA', 'vastu', 'gumP'
'Not occuring', 'sAdikrIqAyudDam', 'samUhaKelA', 'krIqA', 'pratiyogitA', 'sampanna'
'Not occuring', 'purAtattvajYaH', 'purAtattvavid', 'purAtattvavettA', 'purAvaSezavid', 'apakzepaRam'
'Not occuring', 'SElAwaH', 'parvatArohI', 'pulindaH', 'pArvatIyaH', 'aSvavAhaH'
'Frequently Occuring', 'nakzatram', 'tArA', 'tArakam', 'tArakA', 'sidDiH'
'Rarely Occuring', 'preraka', 'uttejaka', 'samuttejaka', 'coda', 'pIqanam'
'Frequently Occuring', 'praTitaH', 'prasidDaH', 'KyAtaH', 'viKyAtaH', 'pravap'
'Not occuring', 'madavihvalatA', 'riraMsA', 'lAmpawyam', 'lOlyam', 'DarmakAryam'
'Rarely Occuring', 'tuzAraH', 'tuhinam', 'kAlakaH', 'tOzAram', 'nAman'
'Rarely Occuring', 'arTAntaratA', 'vilomArTitA', 'viparyAyarTatA', 'virudDArTitA', 'nipat'
'Not occuring', 'samAveSakavyApI', 'samAveSakavyApISabdaH', 'aDivAcakaH', 'aDivAcakaSabdaH', 'PalgaH'
'Not occuring', 'parvatAkAra', 'mAlyavat', 'mahIDaravat', 'SElavat', 'vigaRya'
'Frequently Occuring', 'avayavaH', 'avayavasUcakaSabdaH', 'aNgam', 'aMSaH', 'madakalA'
'Not occuring', 'aNkurita', 'pallavita', 'udBinna', 'sPuwita', 'utkawA'
'Not occuring', 'prAdurBU', 'aByudi', 'jan', 'AvirBU', 'lavaNgam'
'Not occuring', 'udyogasTAnam', 'kAryAnuzWAnagfham', 'kAryasTAnam', 'karmasTAnam', 'hita'
'Frequently Occuring', 'nidarSanaM', 'kf', 'pradfS', 'nidfS', 'prasAdaH'
'Rarely Occuring', 'aBinavaH', 'ADunikaH', 'aDunAtanaH', 'idAnIMtanaH', 'prAraB'
'Not occuring', 'kalaDvaniH', 'sOsvaryam', 'svarasampad', 'svarasampat', 'ekAdaSam'
'Frequently Occuring', 'jAlam', 'jAlakam', 'korakaH', 'kzArakaH', 'yatkiYcit'
'Rarely Occuring', 'aDivAsaH', 'nivAsaH', 'vAsaH', 'vasanam', 'SaraSarAya'
'Not occuring', 'mftpAtram', 'mftkAMsyam', 'kuhanam', 'pArTivaH', 'kirmmIraH'
'Rarely Occuring', 'pUrvatana', 'prAcIna', 'purAtana', 'BUtapUrva', 'samaBi'
'Not occuring', 'avalamb', 'ASri', 'viSram', 'saMSri', 'laNgA'
'Frequently Occuring', 'aBivyaktiH', 'aBivyaYjanA', 'aBiDAnam', 'muKam', 'nibAD'
'Not occuring', 'varzAsalilam', 'varzAmbu', 'vfzwyambu', 'Kajalam', 'avabuD'
'Not occuring', 'ASAs', 'AkANkz', 'kANkz', 'ASaMs', 'rOpyam'
'Rarely Occuring', 'upajAtiH', 'upaprakAraH', 'upaviSezaH', 'upaBedaH', 'jampatI'
'Frequently Occuring', 'rUpaH', 'AkftiH', 'AkAraH', 'saMskAraH', 'priyakaH'
'Not occuring', 'uttejaya', 'santejaya', 'saMtejaya', 'udIraya', 'caYc'
'Not occuring', 'saMkxp', 'saNkxp', 'upakxp', 'prayuj', 'lomagartaH'
'Rarely Occuring', 'cAtakaH', 'stokakaH', 'sAraNgaH', 'meGajIvanaH', 'sekimam'
'Not occuring', 'grah', 'parigrah', 'upagrah', 'upayam', 'navaviwapaH'
'Not occuring', 'laB', 'Ap', 'prAp', 'avAp', 'vidAraRam'
'Frequently Occuring', 'Gana', 'sTUla', 'asUkzma', 'saGana', 'janita'
'Not occuring', 'svIkAraya', 'aNgIkAraya', 'urarIkAraya', 'saMvijYApaya', 'Saka'
'Frequently Occuring', 'kzaRaH', 'vipalam', 'vikalA', 'palam', 'tundam'
'Rarely Occuring', 'vAsaya', 'nivAsaya', 'aDivAsaya', 'ASrAyaya', 'yoDaH'
'Frequently Occuring', 'pawalam', 'valIkam', 'nIvram', 'valaBIH', 'Sizwam'
'Rarely Occuring', 'kolaH', 'kitiH', 'kiriH', 'BUdAraH', 'pratizah'
'Rarely Occuring', 'aNguliH', 'SalAkA', 'pAdANguliH', 'aNguriH', 'vigaRanam'
'Frequently Occuring', 'BramaRam', 'pAdavikzepaH', 'padakramaH', 'vihAraH', 'muzkaH'
'Rarely Occuring', 'kalApI', 'varhiRaH', 'varhI', 'SiKI', 'parvAhaH'
'Frequently Occuring', 'ajA', 'CAgA', 'Cagalam', 'CelikA', 'parIDyE'
'Rarely Occuring', 'lakzyaH', 'lakzyam', 'samavasaraRam', 'vayunA', 'paRaH'
'Frequently Occuring', 'sadaH', 'DarmasaBA', 'rAjadvAram', 'vyavahAramaRqapaH', 'aSikzitA'
'Frequently Occuring', 'granTAlayaH', 'pustakAlayaH', 'pustakAgAraH', 'vidyAkoSagfhaH', 'proka'
'Frequently Occuring', 'prayARam', 'gamanam', 'pragamanam', 'gatiH', 'aSuzkaH'
'Rarely Occuring', 'SUkaraH', 'stabDaromA', 'romeSaH', 'kiriH', 'pAwaH'
'Frequently Occuring', 'mahizaH', 'raktASvaH', 'aSvAriH', 'lulApaH', 'pAnIyakAkikA'
'Rarely Occuring', 'mezaH', 'meQraH', 'uraBraH', 'uraRaH', 'kitavaH'
'Frequently Occuring', 'SvA', 'kukkuraH', 'kukuraH', 'SunakaH', 'siMhapucCI'
'Frequently Occuring', 'uzwraH', 'karaBaH', 'dAserakaH', 'dIrGagrIvaH', 'BramaRam'
'Rarely Occuring', 'maRqUkaH', 'plavaH', 'plavagaH', 'plavaMgamaH', 'jAlam'
'Rarely Occuring', 'mahodara', 'lambodara', 'lambajaWara', 'prodara', 'saMkalaH'
'Frequently Occuring', 'Catrapati', 'SivAjI', 'antarrAzwrIya', 'vimAnapattanam', 'SAKABedaH'
'Not occuring', 'viloqanam', 'praloWanam', 'kzoBanam', 'saMkzoBanam', 'prAyaScittam'
'Rarely Occuring', 'maTita', 'vilodita', 'upamaTita', 'vyAGawwita', 'udBidvidyA'
'Rarely Occuring', 'kArtavIryaH', 'hEhayaH', 'doHsahastraBft', 'arjunaH', 'sAdanam'
'Not occuring', 'vitrAsaya', 'saMtrAsaya', 'santrAsaya', 'BIzaya', 'hari'
'Frequently Occuring', 'medA', 'medodBavA', 'jIvanI', 'SrezWA', 'yazwIkaH'
'Rarely Occuring', 'prapaYcanam', 'vistAraH', 'vikAsitA', 'vikAsaH', 'bandI'
'Rarely Occuring', 'pariSoDanam', 'pavitrIkaraRam', 'SoDanam', 'parizkAraH', 'atiloBin'
'Not occuring', 'saMvarDita', 'varDita', 'parivfdDa', 'parivarDita', 'kf'
'Not occuring', 'adButatvam', 'vicitratA', 'vicitratvam', 'AScaryatA', 'Akrandana'
'Frequently Occuring', 'BikzA', 'yAcYA', 'yAcanA', 'yAcanam', 'BojyA'
'Frequently Occuring', 'aSvaH', 'turagaH', 'turaNgaH', 'turaNgamaH', 'kumAraH'
'Not occuring', 'rUpakA', 'lopASikA', 'lomASikA', 'SfgAlI', 'karavaqavallI'
'Rarely Occuring', 'agastiH', 'bakUlaH', 'maDupuzpaH', 'sTirakusumaH', 'prasPowakzepaRam'
'Frequently Occuring', 'vinASaH', 'nASaH', 'viDvaMsaH', 'DvaMsanam', 'SatruYjayamahAtmye'
'Not occuring', 'utKaRqita', 'uttruwita', 'apiSIrRa', 'pariBagna', 'rAzwram'
'Rarely Occuring', 'asahizRutA', 'asahizRutvam', 'asahanaSIlatA', 'asahanaSIlatvam', 'vareRya'
'Frequently Occuring', 'vft', 'as', 'vid', 'sTA', 'SUladviw'
'Rarely Occuring', 'tawaH', 'tawI', 'tawam', 'samudratIraH', 'pAMsula'
'Not occuring', 'anuzWA', 'anuvft', 'anuviDA', 'pAlayati', 'viBUz'
'Frequently Occuring', 'dfQa', 'pratizWita', 'sidDa', 'susTita', 'guhyam'
'Not occuring', 'upakf', 'anuBU', 'utkf', 'upAjekf', 'AsAdayitavya'
'Frequently Occuring', 'anAdaraH', 'apamAnaH', 'avamAnaH', 'tiraskftiH', 'vittam'
'Rarely Occuring', 'agrAhya', 'apratigrAhya', 'agrahaRIya', 'asvIkArya', 'haryakzaH'
'Not occuring', 'grahaRIya', 'pratigfhya', 'pratigrahaRIya', 'pratigrAhya', 'praSas'
'Frequently Occuring', 'mAzaparRI', 'hayapucCI', 'kAmbojI', 'mahAsahA', 'Kalu'
'Not occuring', 'saMnyasta', 'nihita', 'upanihita', 'upahita', 'har'
'Frequently Occuring', 'DArA', 'latA', 'palASam', 'Palam', 'krIqA'
'Frequently Occuring', 'garBavatI', 'antaHsattvA', 'ApannasattvA', 'AptagarBA', 'nigrahaRam'
'Rarely Occuring', 'lipikAraH', 'leKakaH', 'vorakaH', 'akzaracaRaH', 'viBramaH'
'Frequently Occuring', 'hastinApuram', 'nAgAhvaH', 'hAstinam', 'gajAhvayam', 'pratap'
'Not occuring', 'nirjanatA', 'nirjanatvam', 'vijanatA', 'vijanatvam', 'nirudaka'
'Not occuring', 'strIgavI', 'DenuH', 'tumbA', 'nilimpA', 'dakza'
'Frequently Occuring', 'pUjaya', 'aBipUjaya', 'sampUjaya', 'prapUjaya', 'kawakavalayI'
'Frequently Occuring', 'kAkolI', 'maDurA', 'kAkI', 'kAlikA', 'parIramBaH'
'Rarely Occuring', 'SvetagajaH', 'SvetakuYjaraH', 'pARquH', 'pARqunAgaH', 'aDiBU'
'Frequently Occuring', 'KaqgaH', 'kfpARaH', 'ArI', 'kfpARakaH', 'AcUzaRam'
'Not occuring', 'kzatimat', 'kzataH', 'parikzataH', 'kzatI', 'ananuyojya'
'Not occuring', 'SIrya', 'sAdayitavya', 'SIrta', 'vipAdya', 'harita'
'Frequently Occuring', 'rasarAjaH', 'rasAYjanam', 'rasagarBam', 'tArkzyaSElam', 'saraWaH'
'Frequently Occuring', 'avaSizwam', 'SezaH', 'avaSezaH', 'Sizwam', 'SilAKaRqaH'
'Rarely Occuring', 'dInatA', 'kAruRyam', 'dayAyogyatA', 'karuRAyogyatA', 'vidUra'
'Rarely Occuring', 'gamyamAna', 'caran', 'calan', 'krAman', 'anivArita'
'Rarely Occuring', 'ArabDa', 'Atta', 'upAtta', 'prakfta', 'amarA'
'Not occuring', 'AtmaGnaH', 'AtmaGAtI', 'AtmahA', 'AtmaGAtakaH', 'vayogata'
'Rarely Occuring', 'sTURA', 'sTARuH', 'sTARu', 'DruvaH', 'nAlI'
'Not occuring', 'sUryakiraRaH', 'sUryaraSmiH', 'sUryamayUKaH', 'sUryakaraH', 'kAverI'
'Not occuring', 'AkuYc', 'AYc', 'aYc', 'DUrv', 'pItAbDiH'
'Rarely Occuring', 'sudfQa', 'dfQa', 'awala', 'asKalita', 'ahani'
'Rarely Occuring', 'paYjikA', 'aBileKaH', 'leKaH', 'vftAntaH', 'BrURahatyA'
'Not occuring', 'saNkawapaTaH', 'saNkawam', 'saNkawamArgaH', 'durgamArgaH', 'kfzRaBUmi'
'Rarely Occuring', 'gajapippalI', 'karipippalI', 'iBakaRA', 'kapivallI', 'AkIrRaH'
'Rarely Occuring', 'gamBArI', 'sarvatoBadrA', 'kASmarI', 'maDuparRikA', 'maRqaH'
'Frequently Occuring', 'kArpAsam', 'kArpAsavastram', 'kArpAsAmbaram', 'tUlAvastram', 'prasitam'
'Not occuring', 'pAzARaBedanaH', 'aSmaGnaH', 'SilABedaH', 'aSmaBedakaH', 'yugapatrakaH'
'Not occuring', 'aNgulinirdizwa', 'nirdizwa', 'uddizwa', 'pradizwa', 'avakledaH'
'Not occuring', 'gatvaraH', 'sftvaraH', 'carizRuH', 'cAlakaH', 'kulatilakaH'
'Not occuring', 'candrakiraRaH', 'candrapAdaH', 'SaSipAdaH', 'candraraSmiH', 'gfhADipaH'
'Not occuring', 'SOlbikakarma', 'tAmrikakarma', 'tAmrakArarma', 'kAMsyakArakarma', 'galanam'
'Rarely Occuring', 'sagaramATA', 'parvataH', 'sagaramATA', 'evareswaH', 'nipAnam'
'Rarely Occuring', 'prAcInakAlaH', 'purAtanakAlaH', 'pUrvatanaH', 'sanAtanakAlaH', 'saMvatsaraH'
'Rarely Occuring', 'lohamArgaH', 'lohapaTaH', 'relamArgaH', 'relapaTaH', 'niryez'
'Rarely Occuring', 'aprayatnaH', 'aprayAsaH', 'ayatnaH', 'nirIhA', 'pAkaSAlA'
'Frequently Occuring', 'aravindaH', 'SrIaravindaH', 'SrIaravindaGozaH', 'GozakulotpannaH', 'prakrIq'
'Not occuring', 'parizkaraRa', 'SAlA', 'parizkaraRa', 'SAlA', 'rodanam'
'Rarely Occuring', 'jAmA', 'yavanadevAlayaH', 'jAmA', 'yavanaDarmamandiram', 'rasottamaH'
'Not occuring', 'kalAvITiH', 'kalAvITikA', 'kalAvITikaH', 'kalAvITikam', 'aByAgam'
'Rarely Occuring', 'nikawatama', 'antaratama', 'upama', 'antama', 'maDvAluvallI'
'Frequently Occuring', 'BramaRam', 'pariBramaRam', 'saYcaraRam', 'vihAraH', 'antarjAlasaNketaH'
'Not occuring', 'daSalakzam', '1000000', 'niyutam', 'prayutam', 'aDInatva'
'Not occuring', 'aSmanvat', 'aSmavat', 'ASma', 'ASmana', 'valkalaH'
'Rarely Occuring', 'idAnIntana', 'sAmaprata', 'upasTita', 'vidyamAna', 'sitABraH'
'Rarely Occuring', 'SvetapuzpakaH', 'SatakundaH', 'SatakumBaH', 'SatakuntaH', 'bandI'
'Not occuring', 'miSr', 'saMmiSra', 'sammiSr', 'vyAmiSr', 'manda'
'Frequently Occuring', 'devadAlI', 'turaNgikA', 'jImUtakaH', 'kaRwaPalA', 'lampawa'
'Frequently Occuring', 'vyAGraH', 'SArdUlaH', 'dvIpI', 'citrakaH', 'kAmapravaRa'
'Not occuring', 'BArin', 'durBara', 'Palavat', 'BUriBAra', 'aNkuSaH'
'Not occuring', 'anaDyavasAyin', 'aprayatnaSIla', 'alpacezwita', 'anudyamin', 'a'
'Not occuring', 'ayaHkiwwam', 'ayomalam', 'kiwwAlaH', 'pAtrawIraH', 'avikramaH'
'Not occuring', 'prArTakaH', 'yAcitA', 'apekzakaH', 'pratIkzakaH', 'vyarTa'
'Frequently Occuring', 'al', 'kAyadA', 'al', 'kAyadA', 'samaByarc'
'Not occuring', 'kAzWamaya', 'dArumaya', 'kAzWin', 'dArupawita', 'kasmAt'
'Rarely Occuring', 'AgrahAt', 'AgraheRa', 'AgrahapUrvakam', 'anugrahAt', 'prajA'
'Not occuring', 'vinizpizwa', 'nipizwa', 'nizpizwa', 'avamardita', 'sfjita'
'Not occuring', 'arDANga', 'arDatanu', 'SarIrArDa', 'dehArDa', 'puzpaSeKaraH'
'Not occuring', 'lohitIkfta', 'raktIkfta', 'aruRita', 'lohitAyita', 'kzutABijananaH'
'Rarely Occuring', 'arimedaH', 'irimedaH', 'rimedaH', 'goDAskandaH', 'udgrah'
'Rarely Occuring', 'SatruGna', 'arimardana', 'ripunipAtin', 'irya', 'plavaH'
'Rarely Occuring', 'arimedaH', 'irimedaH', 'rimedaH', 'goDAskandaH', 'asaMsakta'
'Frequently Occuring', 'nAgabalA', 'gANgerukI', 'hrasvagaveDukA', 'gANgeruhI', 'devavfkzaH'
'Not occuring', 'vAjIkaraRaH', 'madanaSalAkA', 'vAjIkaram', 'vIryavfdDikaram', 'narakavAsI'
'Rarely Occuring', 'asvAdu', 'arasa', 'anAsvAda', 'virasa', 'miTyA'
'Rarely Occuring', 'Bojaka', 'Bakzaka', 'Bakzayitf', 'Boktf', 'vyAhan'
'Rarely Occuring', 'gAyaka', 'gAtu', 'gAtf', 'gAyana', 'tiTiH'
'Not occuring', 'aruRI', 'rohiRI', 'vAyusamBavA', 'SItalA', 'kAntapuzpaH'
'Frequently Occuring', 'rUQa', 'nirUQa', 'pracalita', 'vyAvahArika', 'SuBaH'
'Not occuring', 'kAntimattA', 'atisundaratA', 'aticArutA', 'surUpatA', 'paraYjaH'
'Frequently Occuring', 'palAyitaH', 'palAyakaH', 'palAyanaparAyaRaH', 'pataraH', 'uktam'
'Not occuring', 'aparicCanna', 'asaMvfta', 'Avizkfta', 'ucCanna', 'pramaTitam'
'Frequently Occuring', 'virAmaH', 'avakASaH', 'uparamaH', 'nirvfttiH', 'vIryavfdDikaram'
'Not occuring', 'anavaguRWitA', 'anavaguRWanavatI', 'anavaguRWitamuKA', 'anupAvftA', 'aByAKyAtaH'
'Rarely Occuring', 'gaRqUzaH', 'karRikA', 'dviradakarAgram', 'puzkaram', 'Ap'
'Not occuring', 'galanam', 'dravaRam', 'vizyandanam', 'vidravaRam', 'calanam'
'Not occuring', 'dehakAntiH', 'cArugAtratA', 'dehalAvaRyam', 'manojYatA', 'gatiH'
'Frequently Occuring', 'raktacandanam', 'tilaparRI', 'patrANgam', 'raYjanam', 'sodaryo'
'Frequently Occuring', 'raktacandanam', 'tilaparRI', 'patrANgam', 'raYjanam', 'gurutara'
'Not occuring', 'arkapatrA', 'arkamUlA', 'sunandA', 'vizApahA', 'vyayaH'
'Not occuring', 'arkapatrA', 'sunandA', 'arkamUlA', 'vizApahA', 'paripuz'
'Rarely Occuring', 'rudrajawA', 'rOdrI', 'jawA', 'rudrA', 'jaNGA'
'Rarely Occuring', 'mayUraSiKA', 'bahircUqA', 'SiKAluH', 'suSiKA', 'Apf'
'Rarely Occuring', 'tAlISapatram', 'tAlISam', 'patrAKyam', 'Sukodaram', 'pAtram'
'Rarely Occuring', 'tAlISapatram', 'tAlISam', 'patrAKyam', 'Sukodaram', 'durvyavahAraH'
'Rarely Occuring', 'sUryakAntaH', 'sUryamaRiH', 'sUryASmA', 'dahanopamaH', 'yazwIpuzpaH'
'Rarely Occuring', 'sOra', 'mArtaRqIya', 'sOrIya', 'sOrya', 'ciklidam'
'Not occuring', 'argalA', 'apihiti', 'bAhuH', 'vizkamBaH', 'hemasAram'
'Not occuring', 'arjanIya', 'upArjya', 'arjitavya', 'laBya', 'avikasita'
'Not occuring', 'Agam', 'antargam', 'antarBU', 'yA', 'Cad'
'Rarely Occuring', 'viTuram', 'vyaTanam', 'vyaTiH', 'pravepi', 'saMGawwaH'
'Rarely Occuring', 'mil', 'samAgam', 'saNgam', 'upAgam', 'sTitiH'
'Not occuring', 'arj', 'Ap', 'samAp', 'aBilaB', 'SokAnvita'
'Not occuring', 'tiraskf', 'DiHkf', 'kzip', 'Barts', 'SIGrA'
'Not occuring', 'prazWIv', 'zWIv', 'vam', 'zWu', 'atiSayaH'
'Not occuring', 'aDizWita', 'aDyAsita', 'paryavasita', 'vyavasita', 'utpizwa'
'Not occuring', 'arTalipsu', 'DanakAma', 'DanakAmya', 'arTakAma', 'psA'
'Not occuring', 'dattottara', 'pratipanna', 'pratiprokta', 'pratiBaRita', 'sahacarI'
'Rarely Occuring', 'saMyatatA', 'saMyatatvam', 'sADAraRatA', 'sADAraRatvam', 'satyayugam'
'Rarely Occuring', 'kuntalaH', 'keSAntaH', 'keSastukaH', 'KaNkaraH', 'saMsaYj'
'Not occuring', 'keSarAjaH', 'BfNgarAjaH', 'BfNgaH', 'pataNgaH', 'ja'
'Rarely Occuring', 'nArAcI', 'nArAcikA', 'ezaRikA', 'ezaRI', 'praPulla'
'Rarely Occuring', 'maDuyazwI', 'maDUkaH', 'maDUkam', 'yazwiH', 'kacCaBUmiH'
'Rarely Occuring', 'sarpaganDA', 'sarpAkzI', 'ganDanAkulI', 'gaRqAlI', 'vigaRya'
'Rarely Occuring', 'vatsanABaH', 'vizam', 'ugram', 'mahOzaDam', 'ArADanIya'
'Not occuring', 'alpajYa', 'alpaDI', 'BOtatulya', 'BOtaprAya', 'UzaRam'
'Not occuring', 'alpavayaskatA', 'alpavayaskatvam', 'kumAratA', 'kumAratvam', 'Acakz'
'Frequently Occuring', 'Avapanam', 'nirvapaRam', 'prakiraRam', 'kIrRiH', 'saviSaNka'
'Not occuring', 'samAharaRam', 'saNgrahaRam', 'cayanam', 'avacayaH', 'tApaH'
'Not occuring', 'avakfzwa', 'bahizkfta', 'dUrIkfta', 'nizkAsita', 'nadI'
'Rarely Occuring', 'AkroSanam', 'avaBartsanam', 'AkroSaH', 'tarjanam', 'marAla'
'Not occuring', 'saMyuktatA', 'saMyuktatvam', 'sambadDatA', 'sambadDatvam', 'gahvaraH'
'Not occuring', 'anusaMDA', 'anusanDA', 'vimfS', 'vIkz', 'capalA'
'Rarely Occuring', 'suBawaH', 'mahAraTaH', 'mahABawaH', 'atiraTaH', 'suparvA'
'Not occuring', 'avaGarzaRam', 'aBiGarzaRam', 'avamardanam', 'AGarzaRam', 'pratyaYc'
'Rarely Occuring', 'nirRAyaka', 'niScAyaka', 'avacCedaka', 'avaDAraka', 'pratikfzwa'
'Rarely Occuring', 'anukaraRam', 'anukriyA', 'anukftiH', 'anuvfttiH', 'suBAzitaH'
'Rarely Occuring', 'skamBaH', 'stamBaH', 'avazwamBaH', 'yazwiH', 'pratibanDanam'
'Rarely Occuring', 'droRapuzpI', 'kumBayoniH', 'kurumbikA', 'citrAkzupaH', 'hari'
'Not occuring', 'avadIrRa', 'Ayuta', 'gAlita', 'dravamARa', 'leKakaH'
'Frequently Occuring', 'hiNgu', 'sahastraveDi', 'jatukam', 'vAlhikam', 'nIrasa'
'Rarely Occuring', 'unmUlita', 'utpAwita', 'vipAwita', 'udvfQa', 'prItipUrvam'
'Not occuring', 'KAdita', 'upaBukta', 'aSita', 'AlIQa', 'banDaH'
'Not occuring', 'avasakTikA', 'KawwA', 'paryastikA', 'parikaraH', 'guYj'
'Rarely Occuring', 'avasAdaH', 'avasannatA', 'vizAdaH', 'sAdaH', 'rOpyam'
'Not occuring', 'galanam', 'praScotanam', 'avasyandanam', 'anusiYcanam', 'kOtukavat'
