Frequency,Query Word,Option A,Option B,Option C,Option D
'Not occuring', 'tapasvat', 'tapovat', 'BU', 'ugram', 'AntarjAlaM'
'Not occuring', 'sarvatomuKa', 'sarvamuKa', 'karkawI', 'Irzyaka', 'dArukam'
'Rarely Occuring', 'alindaH', 'vitardikA', 'pAl', 'saSastra', 'jarj'
'Rarely Occuring', 'alindaH', 'vitardiH', 'ajAyabaH', 'ArTika', 'utpIqanam'
'Not occuring', 'gavAkzajAlam', 'jAlakam', 'madanaSalAkA', 'dUradarSanam', 'kuzmARqakaH'
'Not occuring', 'gavAkzajAlam', 'jAlam', 'nikawe', 'prajAtantrIyaH', 'vEBrAjavanam'
'Not occuring', 'baNgaluru', 'AnugrAmikamaRqalam', 'raktavawI', 'piRqaH', 'asaralatA'
'Not occuring', 'vinAyakadAmodarasAvarakaramahodayaH', 'sAvarakaramahodayaH', 'prAkftika', 'nirAsvAda', 'nirAlamba'
'Not occuring', 'AdilAbAda', 'jilhApradeSaH', 'aByAGAtaH', 'anagni', 'eva'
'Not occuring', 'SeksapiyaramahodayaH', 'viliyamaSeksapiyaramahodayaH', 'aSizwa', 'susTitiH', 'kuJawikA'
'Not occuring', 'SuzkapadArTaH', 'SuzkaKAdyam', 'bAdaram', 'Anata', 'saMdigDa'
'Not occuring', 'karImanagara', 'jilhApradeSaH', 'tUlikA', 'udAraDI', 'rAjakanyA'
'Rarely Occuring', 'sArvakAlika', 'cirakAlika', 'AplAvaH', 'nivedaya', 'maDuyazwI'
'Rarely Occuring', 'sakriyatA', 'kriyASIlatA', 'pratizah', 'sarjanaSIla', 'cUrRakuntalaH'
'Not occuring', 'ernAkulama', 'jilhApradeSaH', 'vfttAntaH', 'kftamuKa', 'priyA'
'Not occuring', 'vivAdAnugata', 'sAMvAdika', 'BUzaRam', 'paryezita', 'avAropaRam'
'Rarely Occuring', 'kowwAyam', 'nagaram', 'sarvavAram', 'balaBadrA', 'vAcakaH'
'Rarely Occuring', 'kowwAyam', 'maRqalam', 'mahAjanaH', 'dEtyaguruH', 'BftyaH'
'Rarely Occuring', 'kollam', 'maRqalam', 'purogaH', 'paribAD', 'amalA'
'Rarely Occuring', 'tiruanantapuram', 'maRqalam', 'ezaRikA', 'qAika', 'karma'
'Not occuring', 'aSizwa', 'avinIta', 'sAmIpyam', 'kfzIvalaH', 'KatamAlaH'
'Rarely Occuring', 'praSasta', 'SoBanIya', 'praropita', 'viSlezaH', 'aBavitavyatA'
'Not occuring', 'mAlappuram', 'nagaram', 'lohita', 'sItA', 'dOrgatyam'
'Not occuring', 'mAlappuram', 'maRqalam', 'apagam', 'BikzopajIvI', 'kandam'
'Rarely Occuring', 'saMkzepaH', 'samAsaH', 'padavI', 'bahujana', 'parimeya'
'Rarely Occuring', 'kAYcIpuram', 'maRqalam', 'avekzA', 'yajYIyaSAlA', 'vyavahAramaRqapaH'
'Not occuring', 'svarRakArI', 'suvarRakArI', 'lambakarRaH', 'mahAkzIrA', 'ayaH'
' Frequently Occuring', 'kIwaH', 'vfntaH', 'keSyaH', 'KaNkaraH', 'rajanIjalam'
'Rarely Occuring', 'sADya', 'sADanIya', 'taskaratA', 'vfkzarAjaH', 'nigrah'
' Frequently Occuring', 'karaRIya', 'kftya', 'yAdaHpatiH', 'payogaqaH', 'tantrI'
'Not occuring', 'nirhlAda', 'asusTa', 'karRikA', 'BfgulatA', 'vfzwiH'
'Not occuring', 'nAgApawwinam', 'nagaram', 'udvftta', 'SikzaRam', 'mADavaH'
'Not occuring', 'nAgApawwinam', 'maRqalam', 'SuzI', 'pf', 'daRqaH'
'Rarely Occuring', 'rAmanATapuram', 'nagaram', 'vyAKyAtA', 'gaReSaH', 'viSezajYaH'
'Rarely Occuring', 'rAmanATapuram', 'maRqalam', 'muktakam', 'januH', 'rahitatvam'
'Not occuring', 'vilupuram', 'nagaram', 'sAvajYaM', 'vivaraRam', 'aparADaH'
'Not occuring', 'vilupuram', 'maRqalam', 'saMsaYjaya', 'rADABedI', 'viralam'
'Rarely Occuring', 'nirBayatvam', 'aBayatvam', 'kalahaH', 'IzikA', 'uttejaya'
'Rarely Occuring', 'kfzya', 'karzaRIya', 'gorakzataRqulA', 'suniScita', 'ambA'
' Frequently Occuring', 'leKikA', 'leKakaH', 'SokAnvita', 'atiTikakzaH', 'stokatA'
'Not occuring', 'tvazwiH', 'sUtrakarma', 'amUlya', 'vIryam', 'samBramaH'
'Rarely Occuring', 'vayanam', 'syUtiH', 'dakziRa', 'viwapI', 'pakzaH'
'Not occuring', 'akzuDA', 'aruciH', 'miTyAvAdI', 'jawI', 'mUtradozaH'
'Not occuring', 'karbI', 'ANgalANgamaRqalam', 'pfTakkaraRam', 'samavasaraRam', 'OdAryam'
'Not occuring', 'dfQoktiH', 'sampratipattiH', 'avyayIBAva', 'sAravarjita', 'hita'
'Rarely Occuring', 'uparitana', 'UrDvaja', 'pratap', 'upanizad', 'spAqA'
'Rarely Occuring', 'aDastana', 'aDara', 'tilakaH', 'avakalita', 'Silpam'
' Frequently Occuring', 'vAta', 'nibiqita', 'lakucaH', 'SlakzRa', 'aprADAnyam'
'Rarely Occuring', 'harita', 'SAdvala', 'saNkaraH', 'BfS', 'vivAhaM'
'Not occuring', 'mADavikA', 'mADavI', 'viSAlatA', 'BaRqaH', 'kalApI'
'Not occuring', 'aspfhaRIyatA', 'akAmyatA', 'vaSakriyA', 'Bikzaya', 'kASmIrajanma'
'Rarely Occuring', 'svABAvikatA', 'sahajatA', 'SETilika', 'pragAQam', 'digdarSaka'
'Not occuring', 'saSaktIkaraRam', 'prabalIkaraRam', 'Binna', 'uttAraya', 'rukzatA'
'Rarely Occuring', 'viBAjya', 'viBAjanIya', 'anupaBukta', 'kUwam', 'vIratA'
'Rarely Occuring', 'nItijYaH', 'nayavid', 'SlIpadam', 'mArPatam', 'samBUta'
'Not occuring', 'dEzwikatvam', 'dEvaparatA', 'dEvacintaka', 'Andolaya', 'tulanA'
'Not occuring', 'dEvaparaH', 'dEvaparA', 'upAlaB', 'aBAva', 'sADanam'
'Not occuring', 'niyativAdI', 'dEvavAdI', 'kOtUhalam', 'vilambanam', 'aMSaBU'
' Frequently Occuring', 'viniyogaH', 'niveSaH', 'mudu', 'sutaSreRI', 'anuSraT'
'Rarely Occuring', 'rikta', 'aBukta', 'apakftyam', 'Sikz', 'pravfdDiH'
'Rarely Occuring', 'supeSa', 'tanu', 'praDvaMsakaH', 'vawaH', 'SoBanaleKanaSilpam'
'Not occuring', 'karRaBedin', 'karRaveDin', 'kzayaM', 'KaledAru', 'paricCanna'
'Not occuring', 'jIvARunASanam', 'SudDikaraRam', 'akramaH', 'apahf', 'DanaprAptiH'
'Not occuring', 'vAgurikaH', 'jAlikaH', 'sahanIya', 'SUnyam', 'patrasvIkartA'
'Rarely Occuring', 'DanAQyatA', 'saSrIkatA', 'avaluYcita', 'svarRavarRA', 'bAlyam'
'Not occuring', 'nIlamaRqalaH', 'nIlacarmA', 'puzkariRI', 'vItahotraH', 'vArtA'
' Frequently Occuring', 'kArAvAsaH', 'kArAniroDaH', 'strIjananakoSikA', 'yAvanAlam', 'mAtaNgaH'
'Rarely Occuring', 'azwakoRaH', 'azwakoRAkftiH', 'aBiman', 'kamanIyatA', 'BIzma'
'Rarely Occuring', 'yogaSAstram', 'yogadarSanam', 'apAkarma', 'daSAnikaH', 'parvaSarkarakasya'
' Frequently Occuring', 'mImAMsA', 'mImAMsAdarSanam', 'pfzWaBUmiH', 'praRayin', 'vivAhanIya'
' Frequently Occuring', 'vESezikam', 'vESezikadarSanam', 'gIta', 'saMsaYj', 'kAlI'
' Frequently Occuring', 'vAyuguRaH', 'vAyumaRqalam', 'sa', 'utplavaH', 'Samaya'
'Not occuring', 'sarvaBakzin', 'sarvaBakzya', 'utkfzwa', 'pallavaH', 'BAzA'
'Not occuring', 'rohakaH', 'ArohaH', 'haMsikA', 'sapApa', 'haMsakaH'
'Not occuring', 'Arohaka', 'Arohina', 'BittikA', 'dfQa', 'kzIraDAtrI'
'Rarely Occuring', 'jawAmAMsI', 'tapasvinI', 'vituz', 'kzaRAt', 'mAzaH'
'Rarely Occuring', 'kiNkiRI', 'kzudraGaRwikA', 'Kel', 'praPulla', 'vArasaptakam'
' Frequently Occuring', 'ABAsaH', 'pratiBAsaH', 'AgatA', 'citrakaH', 'tfpta'
' Frequently Occuring', 'itihAsa', 'SAstram', 'SucipraRIH', 'pramattacitta', 'saMdarSanam'
'Rarely Occuring', 'prakopaH', 'tvezaTaH', 'SizyaH', 'paYcaSaraH', 'arhaH'
' Frequently Occuring', 'prAdurBAvaH', 'vegaH', 'lampawa', 'agniseKaraH', 'BAzAntaram'
'Not occuring', 'AKyAyakaH', 'saMdeSaharaH', 'alpAkANkzatA', 'karkaraH', 'dUtI'
'Not occuring', 'bIjala', 'bIjika', 'Sizwatvam', 'kaRwakI', 'vinamra'
'Not occuring', 'gulmakeSa', 'gulmin', 'rAjakoSaH', 'pratyagra', 'saMSap'
'Not occuring', 'suKAsanam', 'srastaraH', 'BUmO', 'paSvAdividyA', 'pipAsAla'
'Not occuring', 'SaharIkfta', 'nagarIkfta', 'nistAraya', 'niculaH', 'parABU'
'Not occuring', 'vyaktatA', 'spazwatA', 'tulya', 'sacezwa', 'vaNganaH'
'Not occuring', 'mAunwaAbUnagaram', 'arbudanagaram', 'atiric', 'upanizad', 'parihArya'
'Rarely Occuring', 'prAsaMgikatA', 'prastAvOcityam', 'aparAD', 'pAdaH', 'ApattiH'
'Not occuring', 'mehatAnarasiMhamahodayaH', 'mehatAnarasiMhaH', 'SAsanam', 'pAkaH', 'sPAraH'
'Not occuring', 'nirASAvAdI', 'anutsAhI', 'brAtislAvAnagaram', 'akAya', 'aBiBavaH'
'Not occuring', 'aparimitatvam', 'amitatA', 'rucakam', 'Izatpuruza', 'Amram'
' Frequently Occuring', 'vEBavam', 'tejaH', 'stamBaH', 'rAzwragAnam', 'vfD'
'Not occuring', 'kaRqIkf', 'Sabd', 'ajetavya', 'guptiH', 'prasahya'
'Rarely Occuring', 'kroqaH', 'pakzaH', 'viSlezaH', 'ajapatiH', 'klfptiH'
'Not occuring', 'hariRacarman', 'mfgAjinam', 'dUratA', 'ASA', 'guRaH'
'Not occuring', 'drutavilambitaH', 'sundarI', 'lAlabahAduraSAstrImahodayaH', 'praveSaH', 'ESvaryam'
'Rarely Occuring', 'jIvanakAlaH', 'jIvitakAlaH', 'utsekaH', 'dIrGapatraH', 'uttAnatvam'
'Rarely Occuring', 'sajIvaH', 'jIvaH', 'prAkkaTanam', 'SAlInataH', 'malavizwamBaH'
'Rarely Occuring', 'pratiniDitvam', 'pratirUpatvam', 'mADavaH', 'sAma', 'vastuvfttam'
'Rarely Occuring', 'utkroSaH', 'AkroSaH', 'vAstavikatA', 'agamya', 'jatukA'
' Frequently Occuring', 'pAtaya', 'avapAtaya', 'kena', 'tatam', 'doH'
' Frequently Occuring', 'BramaRam', 'cakragatiH', 'BAjanam', 'anupayukta', 'hAnikAraka'
'Rarely Occuring', 'caRqAlikA', 'caRqAla', 'pradakziRaH', 'nABI', 'wagalaga'
'Not occuring', 'Adizwa', 'AjYApita', 'jAtihIna', 'AropI', 'DikkAraH'
'Rarely Occuring', 'sapiRqaH', 'sanABiH', 'KaRqanam', 'upAdA', 'viparyayeRa'
'Not occuring', 'pretaniryAtakaH', 'pretanirhArakaH', 'SambUkaH', 'dvinavata', 'jAtiBAzA'
'Rarely Occuring', 'kadaryaH', 'paRiH', 'avalI', 'SANKika', 'putraYjIvaH'
'Rarely Occuring', 'saMsadsadasyaH', 'pratiniDisaBAsadasyaH', 'saMropita', 'antarrAjyika', 'sujAtatA'
'Not occuring', 'savAImoDApuranagaram', 'savAImoDApuram', 'deya', 'nikumBInAgasPotA', 'duHKa'
'Rarely Occuring', 'mahArARApratApaH', 'rARApratApaH', 'vyavasAyin', 'avamuc', 'sanDipAdaprARI'
'Not occuring', 'rARAkumBAH', 'mahArARAkumBAH', 'kozWapAlaH', 'nibanD', 'avacCid'
'Not occuring', 'BagAlam', 'kapAlaH', 'mArgaH', 'vidIp', 'nirmAtA'
'Rarely Occuring', 'geyatA', 'geyatvam', 'BUmigata', 'vipariRata', 'aprApta'
'Not occuring', 'jatukAlatA', 'jatukA', 'puttalI', 'nUtana', 'BUpatiH'
'Rarely Occuring', 'kuwajaH', 'SakraH', 'kErAbAo', 'AgrahaH', 'SArkara'
'Rarely Occuring', 'indrayavam', 'kaliNgam', 'klEbyam', 'parigrah', 'anantya'
' Frequently Occuring', 'kadambaH', 'nIpaH', 'garBa', 'vargaH', 'puRyanagarIyA'
'Not occuring', 'gavASanaH', 'goBakzakaH', 'Amizam', 'taraNgiRI', 'hAsyapriyatA'
'Rarely Occuring', 'BUgolaH', 'BUmaRqalam', 'bAhya', 'bAdAmI', 'hareRuH'
'Rarely Occuring', 'tAmrapuzpI', 'tIvrajvAlA', 'Davala', 'laNgaqA', 'KyA'
'Not occuring', 'muh', 'vimuh', 'caraRam', 'pitfhan', 'avAlaH'
'Not occuring', 'pramadaya', 'madaya', 'arbudapatiH', 'indragfham', 'sADutA'
' Frequently Occuring', 'yugalam', 'yugmam', 'riktamaDya', 'aBiBAra', 'vaDya'
'Rarely Occuring', 'alakam', 'Alam', 'muKajaH', 'vinivfttiH', 'dEvaleKakaH'
'Not occuring', 'aMSumantaH', 'sUryaBAnaH', 'kulInatA', 'devakanyA', 'prasevakaH'
'Not occuring', 'srAvin', 'prodaka', 'samudAvah', 'nivatanam', 'kuwumbaH'
'Not occuring', 'AlokaloKyakAraH', 'CAyAcitrakAraH', 'prApakam', 'upAhAraH', 'vaRwaH'
'Rarely Occuring', 'citragrAhiRI', 'rUpitram', 'surAjyam', 'SiSudolA', 'avaGAtin'
'Not occuring', 'BramaRaDvaniH', 'caradUraDvaniH', 'ganDarvaH', 'Acam', 'dyu'
'Not occuring', 'BaYjaka', 'Bedaka', 'kamalAsanam', 'upaskaraH', 'KedaH'
'Not occuring', 'SAkAhArin', 'SAkajIvin', 'AScaryam', 'ucCAdaya', 'devANganA'
'Not occuring', 'aBimardanam', 'upamardanam', 'karzaRI', 'suSIla', 'vinItiH'
'Rarely Occuring', 'aBimAnam', 'yAYcA', 'aNkasUciH', 'karRaranDraH', 'vAsaveyaH'
' Frequently Occuring', 'viBramaH', 'vilAsaH', 'AtaNkaH', 'vAhakaH', 'sAmA'
'Rarely Occuring', 'sammuKa', 'aBimuKa', 'vyasta', 'aDarasuDA', 'nata'
'Not occuring', 'yaMtragatiSAstram', 'yaMtravidyA', 'kArpAsI', 'anuraYj', 'saNgamaH'
'Not occuring', 'aBirakzita', 'parirakzita', 'ikzucozaRam', 'rogaH', 'karatalA'
'Not occuring', 'yodDftvam', 'yodDftA', 'aBiBartsaya', 'AkAraRam', 'duHKadAyaka'
'Rarely Occuring', 'yojanIyA', 'yojyA', 'SAKAmfgaH', 'aBiSastaH', 'anizwa'
' Frequently Occuring', 'yojyaH', 'yojyA', 'vajradana', 'Otpattika', 'caturAnanaH'
' Frequently Occuring', 'yojitaH', 'niyojitaH', 'PAlaH', 'pfdAkuH', 'vamanIyA'
'Not occuring', 'yOvanalakzaRam', 'tAruRyacihnam', 'koRayukta', 'pfTutA', 'SItapuzpaka'
'Not occuring', 'Alamb', 'aByAraB', 'anudyamin', 'ikzupAtrA', 'pAdU'
'Rarely Occuring', 'aBileKanam', 'pratilipinyAsaH', 'SrAmaya', 'vaDaH', 'SAdvalam'
'Not occuring', 'sUcaka', 'vAcaka', 'CagalaH', 'vandanIya', 'viDvaMsaya'
'Not occuring', 'saNkawApanna', 'saNkawasTa', 'acintya', 'anapatrapa', 'udvahanam'
'Not occuring', 'aBivyAptiH', 'sammUrcCanam', 'susajjita', 'nidarSanam', 'KaqaH'
'Not occuring', 'saMdigDa', 'saMdehin', 'bahukara', 'Atarj', 'malina'
'Not occuring', 'sadAcArin', 'vinIta', 'pratividDa', 'varzA', 'anaSanam'
'Not occuring', 'garuqagaNgA', 'garuqagaNgAnadI', 'Svetam', 'anuyAyin', 'nirBas'
'Rarely Occuring', 'AkrAmakaH', 'aBiyAtin', 'viBAsaH', 'tapasya', 'rUkzatA'
'Rarely Occuring', 'guRita', 'Ahata', 'agragAmin', 'Suzka', 'AkASaH'
'Not occuring', 'praRayin', 'premin', 'jYA', 'gOravayukta', 'AkarzaRI'
'Rarely Occuring', 'saMhitapuzpikA', 'kAravI', 'saNGuzwaH', 'saMvij', 'vimarSarUpa'
'Rarely Occuring', 'vERikaH', 'vIRAvAdakaH', 'saNkxp', 'DvAntam', 'svaDarmaH'
'Not occuring', 'carmmasanDAnam', 'carmmapAcakam', 'kiriH', 'laSunam', 'purAtanaSAstram'
' Frequently Occuring', 'ratnAkaraH', 'maRiBUmiH', 'kzudratA', 'gamya', 'pratiBAsaH'
'Rarely Occuring', 'mAhInadI', 'mAhI', 'avayavasaMsTA', 'saNgam', 'guRa'
' Frequently Occuring', 'marut', 'kaviH', 'SalyaSAstram', 'SreyasI', 'AjaniH'
'Not occuring', 'kIkasAsTi', 'pfzWavaMSagranTiH', 'jogiyA', 'evam', 'velA'
'Not occuring', '"sTapatiH', 'SilpI', 'ilinAyarAjyam', 'grahaH', 'yAcitaH'
'Rarely Occuring', 'ArTika', 'arTagata', 'klizwa', 'dahanaH', 'tavasyam'
'Not occuring', 'raktapuzpaH', 'karavIraH', 'vidyAsampanna', 'saBAsamApanam', 'vitaRqaka'
' Frequently Occuring', 'mAtfBAzA', 'janmaBAzA', 'yajYIyaH', 'piNgA', 'vilas'
'Rarely Occuring', 'mAtftvam', 'jananItvam', 'SuD', 'yuvan', 'kAryodyogaH'
'Not occuring', 'gaqupfzWaH', 'kubja', 'AmraH', 'punarvAsanam', 'saSaNka'
' Frequently Occuring', 'dUtaH', 'saMdeSaharaH', 'icCuka', 'avaSuz', 'mfgavyam'
'Rarely Occuring', 'kandaraH', 'kandarA', 'muH', 'apadeSaH', 'aSAnta'
'Not occuring', 'saNketasTalaM', 'aBisArasTAnam', 'govindaH', 'vikalANga', 'vedAntaSAstram'
'Not occuring', 'hindukuSaH', 'pAriyAtraH', 'pItamaRiH', 'aparADI', 'pARqavaH'
'Not occuring', 'hugalI', 'hugalInadI', 'gula', 'tumbI', 'citrakaTA'
' Frequently Occuring', 'padmA', 'padmAnadI', 'amAntaH', 'vayasTA', 'mekalakanyA'
'Not occuring', 'vAraNgaH', 'tsaruH', 'AtmA', 'jalAhArI', 'anAyAsa'
'Rarely Occuring', 'cakramardaH', 'eqagajaH', 'manoBAvaH', 'SAkaSrezWa', 'vAstuvid'
' Frequently Occuring', 'SaniH', 'SanESvaraH', 'paktrima', 'Socita', 'niyAmaH'
'Not occuring', 'pAlInagarI', 'pAlI', 'saMsTApanIya', 'vAsaya', 'saNkalpaH'
'Not occuring', 'KagaBakzyam', 'KagAdanam', 'arhaH', 'bAlikA', 'raktapAyI'
'Rarely Occuring', 'tindukaH', 'atimuktakaH', 'utsfj', 'parikzataH', 'tArakam'
'Not occuring', 'tindukIyam', 'tindukIyaH', 'gocCAla:', 'karaH', 'apucCa'
'Not occuring', 'tindukIya', 'varRaH', 'uzwrI', 'sUkzmatA', 'saNkzip'
'Rarely Occuring', 'lokapriyatA', 'janapriyatA', 'mAtrA', 'dAsyatA', 'bahurAzwrIya'
' Frequently Occuring', 'DAraRam', 'sTApanam', 'udakyA', 'aBukta', 'vAhanam'
'Rarely Occuring', 'likzA', 'liKyA', 'kftrima', 'saMvartaH', 'udayapuranagaram'
'Not occuring', 'volgA', 'volgAnadI', 'BeRqI', 'jaWaravyaTA', 'BUtam'
'Not occuring', 'guRAguRajYaH', 'guRajYaH', 'pramAdaH', 'yaSasvin', 'durbalANga'
'Rarely Occuring', 'pfdAkuH', 'svajaH', 'kfzakadalam', 'kalahaH', 'rAjapuzpI'
'Not occuring', 'sPuraRagItam', 'vIragAnam', 'DvajaH', 'satyam', 'tyajanam'
'Not occuring', 'sPurtigItagAyakaH', 'vIragItagAyakaH', 'pArSvaH', 'AyatiH', 'markaH'
'Rarely Occuring', 'pOravaH', 'puruvaMSIyaH', 'tirohitatA', 'vasusTalI', 'tilakam'
'Not occuring', 'guhyapadam', 'saNketaSabdaH', 'saMjYA', 'GUrRanam', 'nft'
'Not occuring', 'mAtaNgafziH', 'mAtaNgaH', 'kOkzeyakaH', 'malimlucaH', 'vahiScaraH'
'Rarely Occuring', 'pippalAdafziH', 'pippalAdaH', 'daRqaH', 'adfSya', 'aBivIkz'
'Not occuring', 'sAndIpanifziH', 'sAndIpaniH', 'DArayitA', 'ArADanA', 'vastraveSaH'
' Frequently Occuring', 'reKA', 'rezA', 'prayARam', 'hastaliKitanipuRaH', 'nirvah'
'Rarely Occuring', 'pratikftiH', 'pratileKaH', 'kukziH', 'padamAlayA', 'paridev'
'Not occuring', 'pratileKakaH', 'pratilipikaH', 'krIqAmandiram', 'SilAKaRqaH', 'dantaH'
'Not occuring', 'varRIya', 'varRin', 'vyarTa', 'karatalam', 'ulvam'
'Not occuring', 'vAyavIya', 'AkASIya', 'asurya', 'man', 'vANgurA'
'Not occuring', 'nirDarita', 'niScita', 'hastA', 'BU', 'mAnI'
' Frequently Occuring', 'DA', 'nyas', 'nirGfRatvam', 'tarkin', 'karaNkaH'
' Frequently Occuring', 'aDISvaraH', 'rAjeSvaraH', 'ArADanA', 'jalADAraH', 'KinnatA'
'Not occuring', 'anUQatA', 'niruQatA', 'pAruzyam', 'pratipad', 'icCaka'
'Rarely Occuring', 'saMGaH', 'sAmrAjyam', 'picutUlam', 'agada', 'jAlam'
'Rarely Occuring', 'sajIvatA', 'jIvitaM', 'parisTitiH', 'ni', 'vikalANga'
'Not occuring', 'nOsEnikaH', 'samudrIyasEnikaH', 'jAladeSaH', 'tilakaH', 'kzip'
'Not occuring', 'AntarjAlaM', 'jAlam', 'aSvinO', 'pratirudDa', 'anArdra'
' Frequently Occuring', 'avasTA', 'parisTitiH', 'lajj', 'pIq', 'SaNku'
'Not occuring', 'BUtakAlaH', 'BUtaM', 'vanajA', 'darSanam', 'patikAveram'
'Not occuring', 'BavizyatkAlaH', 'uttarakAlaH', 'KarA', 'navaviDABaktiH', 'kUzmARqI'
'Rarely Occuring', 'mahAnagarI', 'mahAmagaraM', 'avarRanIya', 'niryAsaH', 'saMyukta'
'Rarely Occuring', 'dErGyam', 'AyatiH', 'raktakeSaraH', 'AhUtiH', 'pakzaH'
' Frequently Occuring', 'muKya', 'praDAna', 'aByarcita', 'aBadram', 'vAhya'
'Not occuring', '"pOrARikakaTAH', 'pOrARikakaTAsaNgrahaH', 'vyaYjanam', 'saMyatatA', 'praveSaH'
' Frequently Occuring', 'jAlam', 'pASaH', 'recakaH', 'niyantrita', 'kfzya'
'Not occuring', 'bAhyakozWaH', 'kakzA', 'ISvaravAdI', 'baqahaMsa', 'aRqASayaH'
' Frequently Occuring', 'prArTanA', 'vaMdanA', 'protpat', 'vAsiH', 'dAsaBAvaH'
'Not occuring', 'viSezasenAbalam', 'ArakzitasenAdalam', 'anutsuka', 'zaRqaH', 'DIra'
'Not occuring', 'alpaBAzitA', 'mitaBAzitA', 'visfp', 'bukkaH', 'mecakaH'
'Rarely Occuring', 'SalAkA', 'tUlikA', 'maTita', 'parAkramaH', 'dIpyaH'
'Rarely Occuring', 'paryawanam', 'pariBramaRam', 'avivAhitA', 'avakASaH', 'vIratvam'
'Not occuring', 'pratirupam', 'pratikftiH', 'gOtamI', 'samukz', 'paYjikA'
' Frequently Occuring', 'saMvatsaraH', 'abdaH', 'bAliSa', 'hf', 'nadulasalAI'
'Not occuring', 'samaBujacatuzkoRaH', 'caturaSraH', 'tapaRi', 'amUlA', 'BaRqaH'
'Not occuring', 'avalambaya', 'lambaya', 'pannagASanaH', 'pariRamanam', 'kUrgIBAzA'
'Not occuring', 'AGawwanam', 'AGarzaRam', 'kulawA', 'SaMsaH', 'Ikz'
'Rarely Occuring', 'brAhmamuhUrtaH', 'brAhmamuhUrtam', 'asADAraRa', 'Sawam', 'pUtiH'
'Rarely Occuring', 'prAtaHkAlaH', 'praBAtam', 'tiruviTAnkUram', 'lohamArgaH', 'karzaRI'
'Not occuring', 'saNgaRakaPalakamuKam', 'PalakamuKam', 'prasAriRI', 'GanaDvaniH', 'Amram'
'Rarely Occuring', 'javanikA', 'yavanikA', 'avyavasTita', 'rAjApurI', 'nyUnamUlya'
'Rarely Occuring', 'udGAwita', 'udGawwita', 'lapanam', 'vimArgeRa', 'vidyAkoSagfhaH'
'Rarely Occuring', 'prahartA', 'ftiH', 'nandaH', 'aBiman', 'devagirA'
'Not occuring', 'utkfzwapade', 'niyuj', 'kzipratA', 'haripriyA', 'pAkastAnIyA'
'Rarely Occuring', 'raNgaH', 'calaccitramandiram', 'indriyam', 'dOrgatyam', 'maDutfRaH'
' Frequently Occuring', 'BittiH', 'BittikA', 'viwapaH', 'titikzA', 'AramBaH'
' Frequently Occuring', 'kAryAlayaH', 'kAryasTAnam', 'misiH', 'padmA', 'pUrRASA'
' Frequently Occuring', 'kakzA', 'prakozWaH', 'prApta', 'apfTak', 'kolAhalam'
' Frequently Occuring', 'pratItiH', 'budDiH', 'deSodBava', 'pavitraH', 'AyogaH'
'Not occuring', 'stamBakaraH', 'stavarakaH', 'grah', 'svaraH', 'anubanDanam'
'Not occuring', 'avaroDakam', 'roDaH', 'ripunipAtin', 'SaNkakarRaH', 'paryAdA'
'Not occuring', 'gAnIya', 'tUryamaya', 'akzaH', 'kOSalyam', 'virecakaH'
'Not occuring', 'vAyuvidyA', 'antarIkzavidyA', 'AcAryA', 'asTiBaYjaka', 'pratIhAraH'
'Rarely Occuring', 'utseDaH', 'UrDvamAnam', 'sitavarRaH', 'niroDanam', 'prAptANkaH'
' Frequently Occuring', 'o', 'raktavargaH', 'kambalam', 'uttAna', 'Ahve'
'Rarely Occuring', 'rocaka', 'rocakA', 'vittavyavasTA', 'aqa़gAraparRaH', 'apaSabdaH'
' Frequently Occuring', 'cayanam', 'varaRam', 'amlAnaH', 'pracCadavastram', 'SaktiH'
'Not occuring', 'niyatamAtrA', 'sTiramAtrA', 'puwaH', 'suGarAIkAnhaqA', 'taras'
'Not occuring', 'hastaliKitam', 'pustakam', 'padArTaH', 'vAyupurARe', 'patagaH'
'Not occuring', 'BrAjasvat', 'BrAjasvin', 'sarzapaH', 'aBiSApaH', 'miTyatA'
'Not occuring', 'diS', 'dik', 'samprata', 'GawaH', 'samasTalam'
' Frequently Occuring', 'avaram', 'caramaH', 'arDanipuRa', 'kzur', 'anaDInaH'
'Rarely Occuring', 'sarjikAkzAraH', 'sarjiH', 'Srutavid', 'nirIkzaRam', 'sArTaka'
' Frequently Occuring', 'kaTAvastu', 'vasturacanAvinyAsaH', 'tvaraRam', 'virAmaH', 'muktAPalam'
'Not occuring', 'sAdikrIqAyudDam', 'samUhaKelA', 'GozaH', 'devanindakA', 'tApaH'
' Frequently Occuring', 'majjanam', 'nimajjanam', 'ruc', 'aSabda', 'mahAniSA'
' Frequently Occuring', 'avaboDaH', 'anuboDaH', 'nirIkzA', 'bAzpaH', 'BU'
'Not occuring', 'kaRqIla', 'kandukaH', 'ind', 'pratizWaH', 'santrE'
' Frequently Occuring', 'vargaH', 'kakzA', 'saMpAdaya', 'maRqUkI', 'do'
'Rarely Occuring', 'puMliNgam', 'pum', 'man', 'nizkAraRam', 'kOwilyam'
'Not occuring', 'strIliNgam', 'strI', 'saYcalanam', 'aBugna', 'anAyAsa'
'Not occuring', 'purAtattvavidyA', 'purAvaSezavidyA', 'yUnesko', 'tizyaH', 'anivAryatvam'
'Not occuring', 'purAtattvajYaH', 'purAtattvavid', 'dEna', 'mahat', 'sahizRu'
